Order_ID,Line_Item,Product,Category,Quantity,Selling_Price,Unit_Cost,Revenue,Total_Cost,Profit,Profit_Margin
ORD00378,2,Coffee Mug,Home & Kitchen,1,305,110,305,110,195,63.934426229508205
ORD00379,1,Water Bottle,Home & Kitchen,1,375,180,375,180,195,52.0
ORD00379,2,Women's Kurti,Clothing,2,751,430,1502,860,642,42.743009320905465
ORD00380,1,Power Bank,Electronics,2,999,580,1998,1160,838,41.94194194194194
ORD00381,1,Smartphone,Electronics,5,14999,12500,74995,62500,12495,16.661110740716047
ORD00382,1,Water Bottle,Home & Kitchen,2,407,180,814,360,454,55.77395577395578
ORD00382,2,Coffee Mug,Home & Kitchen,3,305,110,915,330,585,63.934426229508205
ORD00383,1,Smartphone,Electronics,1,15299,12500,15299,12500,2799,18.295313419177724
ORD00384,1,Men's Shirt,Clothing,5,657,350,3285,1750,1535,46.727549467275495
ORD00385,1,Men's T-Shirt,Clothing,1,499,280,499,280,219,43.8877755511022
ORD00385,2,Men's Sneakers,Footwear,5,1299,780,6495,3900,2595,39.95381062355658
ORD00386,1,Men's Wallet,Accessories,3,305,120,915,360,555,60.65573770491803
ORD00387,1,Power Bank,Electronics,2,939,580,1878,1160,718,38.232161874334395
ORD00387,2,Men's Watch,Accessories,5,1409,850,7045,4250,2795,39.6735273243435
ORD00388,1,Water Bottle,Home & Kitchen,2,399,180,798,360,438,54.88721804511278
ORD00389,1,Men's Wallet,Accessories,3,281,120,843,360,483,57.29537366548043
ORD00389,2,Women's Kurti,Clothing,2,751,430,1502,860,642,42.743009320905465
ORD00389,3,Coffee Mug,Home & Kitchen,1,281,110,281,110,171,60.854092526690394
ORD00390,1,Water Bottle,Home & Kitchen,5,399,180,1995,900,1095,54.88721804511278
ORD00391,1,Men's Shirt,Clothing,5,713,350,3565,1750,1815,50.911640953716685
ORD00391,2,Smartphone,Electronics,5,15299,12500,76495,62500,13995,18.295313419177724
ORD00392,1,Smartphone,Electronics,5,14099,12500,70495,62500,7995,11.34122987445918
ORD00392,2,Women's Kurti,Clothing,4,751,430,3004,1720,1284,42.743009320905465
ORD00392,3,Backpack,Accessories,5,845,480,4225,2400,1825,43.19526627218935
ORD00393,1,Bedsheet,Home & Kitchen,1,939,560,939,560,379,40.36208732694356
ORD00394,1,Power Bank,Electronics,3,999,580,2997,1740,1257,41.94194194194194
ORD00394,2,Men's Wallet,Accessories,1,299,120,299,120,179,59.86622073578596
ORD00395,1,Water Bottle,Home & Kitchen,3,399,180,1197,540,657,54.88721804511278
ORD00396,1,Sunglasses,Accessories,4,599,260,2396,1040,1356,56.594323873121866
ORD00396,2,Power Bank,Electronics,4,999,580,3996,2320,1676,41.94194194194194
ORD00397,1,Sunglasses,Accessories,1,563,260,563,260,303,53.818827708703374
ORD00397,2,Bedsheet,Home & Kitchen,4,939,560,3756,2240,1516,40.36208732694356
ORD00398,1,Coffee Mug,Home & Kitchen,4,305,110,1220,440,780,63.934426229508205
ORD00398,2,Water Bottle,Home & Kitchen,2,407,180,814,360,454,55.77395577395578
ORD00399,1,Power Bank,Electronics,5,1019,580,5095,2900,2195,43.08145240431796
ORD00400,1,Women's Sandals,Footwear,4,899,500,3596,2000,1596,44.38264738598443
ORD00401,1,Backpack,Accessories,2,863,480,1726,960,766,44.3800695249131
ORD00401,2,Women's Sandals,Footwear,2,863,500,1726,1000,726,42.06257242178447
ORD00402,1,Women's Sandals,Footwear,5,917,500,4585,2500,2085,45.47437295528899
ORD00403,1,Women's Sandals,Footwear,5,917,500,4585,2500,2085,45.47437295528899
ORD00403,2,Women's Kurti,Clothing,2,815,430,1630,860,770,47.239263803680984
ORD00403,3,Men's Shirt,Clothing,5,713,350,3565,1750,1815,50.911640953716685
ORD00404,1,Water Bottle,Home & Kitchen,1,407,180,407,180,227,55.77395577395578
ORD00404,2,Bedsheet,Home & Kitchen,1,1019,560,1019,560,459,45.0441609421001
ORD00404,3,Backpack,Accessories,5,917,480,4585,2400,2185,47.655398037077425
ORD00405,1,Men's Watch,Accessories,4,1499,850,5996,3400,2596,43.29553035356904
ORD00405,2,Sunglasses,Accessories,3,599,260,1797,780,1017,56.594323873121866
ORD00405,3,Women's Kurti,Clothing,1,799,430,799,430,369,46.18272841051314
ORD00406,1,Water Bottle,Home & Kitchen,4,383,180,1532,720,812,53.00261096605744
ORD00407,1,Coffee Mug,Home & Kitchen,4,287,110,1148,440,708,61.672473867595826
ORD00407,2,Men's T-Shirt,Clothing,4,479,280,1916,1120,796,41.544885177453025
ORD00408,1,Men's Sneakers,Footwear,1,1299,780,1299,780,519,39.95381062355658
ORD00409,1,Men's T-Shirt,Clothing,2,469,280,938,560,378,40.298507462686565
ORD00410,1,Men's Wallet,Accessories,3,305,120,915,360,555,60.65573770491803
ORD00411,1,Men's Jeans,Clothing,5,999,570,4995,2850,2145,42.94294294294294
ORD00411,2,Men's Wallet,Accessories,5,299,120,1495,600,895,59.86622073578596
ORD00411,3,Bedsheet,Home & Kitchen,5,999,560,4995,2800,2195,43.94394394394394
ORD00412,1,Men's Watch,Accessories,1,1499,850,1499,850,649,43.29553035356904
ORD00412,2,Power Bank,Electronics,1,999,580,999,580,419,41.94194194194194
ORD00413,1,Men's Wallet,Accessories,2,281,120,562,240,322,57.29537366548043
ORD00414,1,Men's Wallet,Accessories,3,299,120,897,360,537,59.86622073578596
ORD00415,1,Bedsheet,Home & Kitchen,4,999,560,3996,2240,1756,43.94394394394394
ORD00415,2,Women's Sandals,Footwear,2,899,500,1798,1000,798,44.38264738598443
ORD00415,3,Men's T-Shirt,Clothing,5,499,280,2495,1400,1095,43.8877755511022
ORD00416,1,Bluetooth Earbuds,Electronics,4,1599,950,6396,3800,2596,40.58786741713571
ORD00417,1,Women's Kurti,Clothing,5,751,430,3755,2150,1605,42.743009320905465
ORD00417,2,Men's Sneakers,Footwear,1,1221,780,1221,780,441,36.11793611793612
ORD00417,3,Men's T-Shirt,Clothing,5,469,280,2345,1400,945,40.298507462686565
ORD00418,1,Women's Kurti,Clothing,4,751,430,3004,1720,1284,42.743009320905465
ORD00418,2,Backpack,Accessories,2,845,480,1690,960,730,43.19526627218935
ORD00419,1,Bluetooth Earbuds,Electronics,1,1631,950,1631,950,681,41.75352544451257
ORD00420,1,Power Bank,Electronics,2,999,580,1998,1160,838,41.94194194194194
ORD00420,2,Men's Watch,Accessories,3,1499,850,4497,2550,1947,43.29553035356904
ORD00421,1,Men's Shirt,Clothing,1,657,350,657,350,307,46.727549467275495
ORD00421,2,Water Bottle,Home & Kitchen,2,375,180,750,360,390,52.0
ORD00421,3,Men's Jeans,Clothing,5,939,570,4695,2850,1845,39.29712460063898
ORD00422,1,Sunglasses,Accessories,3,611,260,1833,780,1053,57.446808510638306
ORD00423,1,Men's Shirt,Clothing,3,713,350,2139,1050,1089,50.911640953716685
ORD00424,1,Smartphone,Electronics,2,14399,12500,28798,25000,3798,13.188415862212654
ORD00424,2,Men's Shirt,Clothing,4,671,350,2684,1400,1284,47.83904619970194
ORD00425,1,Bedsheet,Home & Kitchen,5,999,560,4995,2800,2195,43.94394394394394
ORD00425,2,Water Bottle,Home & Kitchen,4,399,180,1596,720,876,54.88721804511278
ORD00425,3,Backpack,Accessories,3,899,480,2697,1440,1257,46.60734149054505
ORD00426,1,Men's Shirt,Clothing,1,657,350,657,350,307,46.727549467275495
ORD00427,1,Men's T-Shirt,Clothing,2,509,280,1018,560,458,44.9901768172888
ORD00427,2,Sunglasses,Accessories,5,611,260,3055,1300,1755,57.446808510638306
ORD00428,1,Men's Sneakers,Footwear,3,1299,780,3897,2340,1557,39.95381062355658
ORD00428,2,Men's Shirt,Clothing,2,699,350,1398,700,698,49.92846924177397
ORD00429,1,Smartphone,Electronics,2,14099,12500,28198,25000,3198,11.34122987445918
ORD00429,2,Women's Sandals,Footwear,2,845,500,1690,1000,690,40.828402366863905
ORD00429,3,Coffee Mug,Home & Kitchen,3,281,110,843,330,513,60.854092526690394
ORD00430,1,Women's Sandals,Footwear,1,899,500,899,500,399,44.38264738598443
ORD00430,2,Backpack,Accessories,2,899,480,1798,960,838,46.60734149054505
ORD00431,1,Men's Watch,Accessories,3,1529,850,4587,2550,2037,44.408109875735775
ORD00431,2,Water Bottle,Home & Kitchen,4,407,180,1628,720,908,55.77395577395578
ORD00432,1,Men's Watch,Accessories,4,1499,850,5996,3400,2596,43.29553035356904
ORD00433,1,Bluetooth Earbuds,Electronics,5,1631,950,8155,4750,3405,41.75352544451257
ORD00433,2,Water Bottle,Home & Kitchen,3,407,180,1221,540,681,55.77395577395578
ORD00434,1,Bluetooth Earbuds,Electronics,4,1631,950,6524,3800,2724,41.75352544451257
ORD00434,2,Men's Sneakers,Footwear,1,1325,780,1325,780,545,41.132075471698116
ORD00434,3,Coffee Mug,Home & Kitchen,5,305,110,1525,550,975,63.934426229508205
ORD00435,1,Power Bank,Electronics,3,999,580,2997,1740,1257,41.94194194194194
ORD00435,2,Women's Sandals,Footwear,5,899,500,4495,2500,1995,44.38264738598443
ORD00436,1,Smartphone,Electronics,2,14999,12500,29998,25000,4998,16.661110740716047
ORD00436,2,Men's Shirt,Clothing,5,699,350,3495,1750,1745,49.92846924177397
ORD00437,1,Men's Jeans,Clothing,3,999,570,2997,1710,1287,42.94294294294294
ORD00437,2,Women's Kurti,Clothing,5,799,430,3995,2150,1845,46.18272841051314
ORD00438,1,Men's Watch,Accessories,4,1529,850,6116,3400,2716,44.408109875735775
ORD00438,2,Women's Sandals,Footwear,3,917,500,2751,1500,1251,45.47437295528899
ORD00439,1,Men's Sneakers,Footwear,3,1299,780,3897,2340,1557,39.95381062355658
ORD00440,1,Power Bank,Electronics,2,999,580,1998,1160,838,41.94194194194194
ORD00440,2,Bluetooth Earbuds,Electronics,4,1599,950,6396,3800,2596,40.58786741713571
ORD00441,1,Sunglasses,Accessories,4,611,260,2444,1040,1404,57.446808510638306
ORD00442,1,Men's Jeans,Clothing,3,1019,570,3057,1710,1347,44.062806673209025
ORD00442,2,Bluetooth Earbuds,Electronics,3,1631,950,4893,2850,2043,41.75352544451257
ORD00443,1,Coffee Mug,Home & Kitchen,1,299,110,299,110,189,63.21070234113713
ORD00443,2,Women's Kurti,Clothing,5,799,430,3995,2150,1845,46.18272841051314
ORD00443,3,Men's Watch,Accessories,5,1499,850,7495,4250,3245,43.29553035356904
ORD00444,1,Bedsheet,Home & Kitchen,2,999,560,1998,1120,878,43.94394394394394
ORD00444,2,Power Bank,Electronics,4,999,580,3996,2320,1676,41.94194194194194
ORD00444,3,Bluetooth Earbuds,Electronics,5,1599,950,7995,4750,3245,40.58786741713571
ORD00445,1,Women's Sandals,Footwear,4,899,500,3596,2000,1596,44.38264738598443
ORD00445,2,Women's Kurti,Clothing,5,799,430,3995,2150,1845,46.18272841051314
ORD00445,3,Men's Sneakers,Footwear,5,1299,780,6495,3900,2595,39.95381062355658
ORD00446,1,Men's T-Shirt,Clothing,5,509,280,2545,1400,1145,44.9901768172888
ORD00447,1,Women's Sandals,Footwear,3,899,500,2697,1500,1197,44.38264738598443
ORD00447,2,Men's Wallet,Accessories,5,299,120,1495,600,895,59.86622073578596
ORD00447,3,Men's T-Shirt,Clothing,5,499,280,2495,1400,1095,43.8877755511022
ORD00448,1,Men's Sneakers,Footwear,4,1299,780,5196,3120,2076,39.95381062355658
ORD00449,1,Backpack,Accessories,5,917,480,4585,2400,2185,47.655398037077425
ORD00450,1,Men's T-Shirt,Clothing,2,509,280,1018,560,458,44.9901768172888
ORD00450,2,Women's Sandals,Footwear,3,917,500,2751,1500,1251,45.47437295528899
ORD00451,1,Power Bank,Electronics,3,1019,580,3057,1740,1317,43.08145240431796
ORD00451,2,Women's Kurti,Clothing,5,815,430,4075,2150,1925,47.239263803680984
ORD00452,1,Smartphone,Electronics,5,15299,12500,76495,62500,13995,18.295313419177724
ORD00453,1,Smartphone,Electronics,5,15299,12500,76495,62500,13995,18.295313419177724
ORD00453,2,Men's Jeans,Clothing,1,1019,570,1019,570,449,44.062806673209025
ORD00454,1,Coffee Mug,Home & Kitchen,4,281,110,1124,440,684,60.854092526690394
ORD00454,2,Men's Shirt,Clothing,5,657,350,3285,1750,1535,46.727549467275495
ORD00454,3,Sunglasses,Accessories,5,563,260,2815,1300,1515,53.818827708703374
ORD00455,1,Men's Wallet,Accessories,5,281,120,1405,600,805,57.29537366548043
ORD00455,2,Bluetooth Earbuds,Electronics,4,1503,950,6012,3800,2212,36.793080505655354
ORD00456,1,Backpack,Accessories,1,917,480,917,480,437,47.655398037077425
ORD00456,2,Coffee Mug,Home & Kitchen,4,305,110,1220,440,780,63.934426229508205
ORD00457,1,Men's Sneakers,Footwear,4,1247,780,4988,3120,1868,37.44987971130714
ORD00458,1,Sunglasses,Accessories,4,611,260,2444,1040,1404,57.446808510638306
ORD00458,2,Women's Sandals,Footwear,3,917,500,2751,1500,1251,45.47437295528899
ORD00459,1,Men's Shirt,Clothing,4,713,350,2852,1400,1452,50.911640953716685
ORD00460,1,Women's Kurti,Clothing,4,799,430,3196,1720,1476,46.18272841051314
ORD00461,1,Coffee Mug,Home & Kitchen,2,281,110,562,220,342,60.854092526690394
ORD00461,2,Backpack,Accessories,3,845,480,2535,1440,1095,43.19526627218935
ORD00462,1,Bedsheet,Home & Kitchen,5,939,560,4695,2800,1895,40.36208732694356
ORD00463,1,Men's Sneakers,Footwear,2,1299,780,2598,1560,1038,39.95381062355658
ORD00463,2,Backpack,Accessories,5,899,480,4495,2400,2095,46.60734149054505
ORD00463,3,Bluetooth Earbuds,Electronics,1,1599,950,1599,950,649,40.58786741713571
ORD00464,1,Men's Shirt,Clothing,2,713,350,1426,700,726,50.911640953716685
ORD00464,2,Sunglasses,Accessories,4,611,260,2444,1040,1404,57.446808510638306
ORD00465,1,Bedsheet,Home & Kitchen,2,1019,560,2038,1120,918,45.0441609421001
ORD00465,2,Men's T-Shirt,Clothing,4,509,280,2036,1120,916,44.9901768172888
ORD00465,3,Men's Jeans,Clothing,3,1019,570,3057,1710,1347,44.062806673209025
ORD00466,1,Men's Sneakers,Footwear,2,1299,780,2598,1560,1038,39.95381062355658
ORD00466,2,Smartphone,Electronics,3,14999,12500,44997,37500,7497,16.661110740716047
ORD00467,1,Sunglasses,Accessories,5,611,260,3055,1300,1755,57.446808510638306
ORD00467,2,Men's T-Shirt,Clothing,5,509,280,2545,1400,1145,44.9901768172888
ORD00468,1,Women's Kurti,Clothing,5,799,430,3995,2150,1845,46.18272841051314
ORD00469,1,Men's Watch,Accessories,4,1529,850,6116,3400,2716,44.408109875735775
ORD00469,2,Backpack,Accessories,4,917,480,3668,1920,1748,47.655398037077425
ORD00469,3,Men's Wallet,Accessories,2,305,120,610,240,370,60.65573770491803
ORD00470,1,Backpack,Accessories,2,845,480,1690,960,730,43.19526627218935
ORD00471,1,Men's Wallet,Accessories,3,281,120,843,360,483,57.29537366548043
ORD00472,1,Women's Sandals,Footwear,3,917,500,2751,1500,1251,45.47437295528899
ORD00473,1,Bluetooth Earbuds,Electronics,2,1631,950,3262,1900,1362,41.75352544451257
ORD00473,2,Men's Wallet,Accessories,2,305,120,610,240,370,60.65573770491803
ORD00474,1,Backpack,Accessories,4,845,480,3380,1920,1460,43.19526627218935
ORD00475,1,Women's Kurti,Clothing,4,751,430,3004,1720,1284,42.743009320905465
ORD00476,1,Women's Kurti,Clothing,1,799,430,799,430,369,46.18272841051314
ORD00476,2,Women's Sandals,Footwear,3,899,500,2697,1500,1197,44.38264738598443
ORD00477,1,Bluetooth Earbuds,Electronics,3,1631,950,4893,2850,2043,41.75352544451257
ORD00478,1,Men's Watch,Accessories,1,1529,850,1529,850,679,44.408109875735775
ORD00478,2,Water Bottle,Home & Kitchen,3,407,180,1221,540,681,55.77395577395578
ORD00479,1,Men's Sneakers,Footwear,1,1325,780,1325,780,545,41.132075471698116
ORD00480,1,Men's Shirt,Clothing,1,699,350,699,350,349,49.92846924177397
ORD00481,1,Men's Watch,Accessories,3,1499,850,4497,2550,1947,43.29553035356904
ORD00482,1,Men's Shirt,Clothing,1,713,350,713,350,363,50.911640953716685
ORD00482,2,Power Bank,Electronics,5,1019,580,5095,2900,2195,43.08145240431796
ORD00482,3,Women's Sandals,Footwear,5,917,500,4585,2500,2085,45.47437295528899
ORD00483,1,Men's Shirt,Clothing,2,699,350,1398,700,698,49.92846924177397
ORD00483,2,Bluetooth Earbuds,Electronics,5,1599,950,7995,4750,3245,40.58786741713571
ORD00483,3,Men's Wallet,Accessories,4,299,120,1196,480,716,59.86622073578596
ORD00484,1,Men's Jeans,Clothing,2,999,570,1998,1140,858,42.94294294294294
ORD00484,2,Men's Sneakers,Footwear,4,1299,780,5196,3120,2076,39.95381062355658
ORD00484,3,Men's Wallet,Accessories,4,299,120,1196,480,716,59.86622073578596
ORD00485,1,Women's Sandals,Footwear,1,917,500,917,500,417,45.47437295528899
ORD00485,2,Backpack,Accessories,3,917,480,2751,1440,1311,47.655398037077425
ORD00485,3,Sunglasses,Accessories,3,611,260,1833,780,1053,57.446808510638306
ORD00486,1,Water Bottle,Home & Kitchen,2,399,180,798,360,438,54.88721804511278
ORD00487,1,Power Bank,Electronics,1,1019,580,1019,580,439,43.08145240431796
ORD00487,2,Bedsheet,Home & Kitchen,5,1019,560,5095,2800,2295,45.0441609421001
ORD00488,1,Sunglasses,Accessories,2,611,260,1222,520,702,57.446808510638306
ORD00489,1,Women's Sandals,Footwear,4,899,500,3596,2000,1596,44.38264738598443
ORD00490,1,Bluetooth Earbuds,Electronics,4,1631,950,6524,3800,2724,41.75352544451257
ORD00490,2,Coffee Mug,Home & Kitchen,4,305,110,1220,440,780,63.934426229508205
ORD00491,1,Coffee Mug,Home & Kitchen,2,305,110,610,220,390,63.934426229508205
ORD00492,1,Men's Shirt,Clothing,4,671,350,2684,1400,1284,47.83904619970194
ORD00492,2,Women's Kurti,Clothing,2,767,430,1534,860,674,43.9374185136897
ORD00492,3,Water Bottle,Home & Kitchen,4,383,180,1532,720,812,53.00261096605744
ORD00493,1,Men's T-Shirt,Clothing,5,509,280,2545,1400,1145,44.9901768172888
ORD00493,2,Bedsheet,Home & Kitchen,5,1019,560,5095,2800,2295,45.0441609421001
ORD00494,1,Coffee Mug,Home & Kitchen,4,305,110,1220,440,780,63.934426229508205
ORD00495,1,Women's Sandals,Footwear,4,917,500,3668,2000,1668,45.47437295528899
ORD00495,2,Men's T-Shirt,Clothing,5,509,280,2545,1400,1145,44.9901768172888
ORD00496,1,Power Bank,Electronics,3,959,580,2877,1740,1137,39.520333680917624
ORD00497,1,Water Bottle,Home & Kitchen,2,399,180,798,360,438,54.88721804511278
ORD00498,1,Women's Kurti,Clothing,4,815,430,3260,1720,1540,47.239263803680984
ORD00499,1,Water Bottle,Home & Kitchen,4,383,180,1532,720,812,53.00261096605744
ORD00499,2,Men's Wallet,Accessories,4,287,120,1148,480,668,58.18815331010453
ORD00500,1,Sunglasses,Accessories,5,575,260,2875,1300,1575,54.78260869565217
ORD00501,1,Men's Shirt,Clothing,4,699,350,2796,1400,1396,49.92846924177397
ORD00502,1,Men's Jeans,Clothing,5,999,570,4995,2850,2145,42.94294294294294
ORD00502,2,Sunglasses,Accessories,5,599,260,2995,1300,1695,56.594323873121866
ORD00502,3,Women's Kurti,Clothing,1,799,430,799,430,369,46.18272841051314
ORD00503,1,Men's Watch,Accessories,5,1499,850,7495,4250,3245,43.29553035356904
ORD00504,1,Bluetooth Earbuds,Electronics,3,1631,950,4893,2850,2043,41.75352544451257
ORD00504,2,Men's Shirt,Clothing,3,713,350,2139,1050,1089,50.911640953716685
ORD00504,3,Sunglasses,Accessories,2,611,260,1222,520,702,57.446808510638306
ORD00505,1,Sunglasses,Accessories,1,611,260,611,260,351,57.446808510638306
ORD00505,2,Bedsheet,Home & Kitchen,2,1019,560,2038,1120,918,45.0441609421001
ORD00506,1,Coffee Mug,Home & Kitchen,3,305,110,915,330,585,63.934426229508205
ORD00507,1,Power Bank,Electronics,3,1019,580,3057,1740,1317,43.08145240431796
ORD00507,2,Bedsheet,Home & Kitchen,2,1019,560,2038,1120,918,45.0441609421001
ORD00507,3,Sunglasses,Accessories,3,611,260,1833,780,1053,57.446808510638306
ORD00508,1,Men's Watch,Accessories,1,1409,850,1409,850,559,39.6735273243435
ORD00508,2,Men's Shirt,Clothing,2,657,350,1314,700,614,46.727549467275495
ORD00509,1,Sunglasses,Accessories,3,611,260,1833,780,1053,57.446808510638306
ORD00509,2,Smartphone,Electronics,4,15299,12500,61196,50000,11196,18.295313419177724
ORD00509,3,Men's T-Shirt,Clothing,2,509,280,1018,560,458,44.9901768172888
ORD00510,1,Bedsheet,Home & Kitchen,1,1019,560,1019,560,459,45.0441609421001
ORD00511,1,Men's Jeans,Clothing,3,1019,570,3057,1710,1347,44.062806673209025
ORD00512,1,Men's Watch,Accessories,4,1499,850,5996,3400,2596,43.29553035356904
ORD00512,2,Sunglasses,Accessories,2,599,260,1198,520,678,56.594323873121866
ORD00512,3,Power Bank,Electronics,5,999,580,4995,2900,2095,41.94194194194194
ORD00513,1,Women's Kurti,Clothing,1,751,430,751,430,321,42.743009320905465
ORD00513,2,Power Bank,Electronics,5,939,580,4695,2900,1795,38.232161874334395
ORD00513,3,Bedsheet,Home & Kitchen,4,939,560,3756,2240,1516,40.36208732694356
ORD00514,1,Men's Watch,Accessories,4,1499,850,5996,3400,2596,43.29553035356904
ORD00515,1,Women's Kurti,Clothing,3,815,430,2445,1290,1155,47.239263803680984
ORD00516,1,Men's Sneakers,Footwear,3,1325,780,3975,2340,1635,41.132075471698116
ORD00516,2,Men's Shirt,Clothing,4,713,350,2852,1400,1452,50.911640953716685
ORD00516,3,Women's Sandals,Footwear,1,917,500,917,500,417,45.47437295528899
ORD00517,1,Backpack,Accessories,5,899,480,4495,2400,2095,46.60734149054505
ORD00518,1,Bluetooth Earbuds,Electronics,4,1503,950,6012,3800,2212,36.793080505655354
ORD00518,2,Men's T-Shirt,Clothing,1,469,280,469,280,189,40.298507462686565
ORD00518,3,Water Bottle,Home & Kitchen,4,375,180,1500,720,780,52.0
ORD00519,1,Women's Kurti,Clothing,4,815,430,3260,1720,1540,47.239263803680984
ORD00520,1,Coffee Mug,Home & Kitchen,2,281,110,562,220,342,60.854092526690394
ORD00521,1,Water Bottle,Home & Kitchen,1,399,180,399,180,219,54.88721804511278
ORD00521,2,Men's Wallet,Accessories,5,299,120,1495,600,895,59.86622073578596
ORD00522,1,Coffee Mug,Home & Kitchen,1,287,110,287,110,177,61.672473867595826
ORD00523,1,Men's Jeans,Clothing,1,999,570,999,570,429,42.94294294294294
ORD00524,1,Men's Sneakers,Footwear,4,1325,780,5300,3120,2180,41.132075471698116
ORD00524,2,Sunglasses,Accessories,3,611,260,1833,780,1053,57.446808510638306
ORD00524,3,Power Bank,Electronics,2,1019,580,2038,1160,878,43.08145240431796
ORD00525,1,Men's Sneakers,Footwear,4,1325,780,5300,3120,2180,41.132075471698116
ORD00525,2,Bluetooth Earbuds,Electronics,3,1631,950,4893,2850,2043,41.75352544451257
ORD00525,3,Women's Kurti,Clothing,4,815,430,3260,1720,1540,47.239263803680984
ORD00526,1,Smartphone,Electronics,4,14999,12500,59996,50000,9996,16.661110740716047
ORD00527,1,Coffee Mug,Home & Kitchen,2,305,110,610,220,390,63.934426229508205
ORD00528,1,Bluetooth Earbuds,Electronics,1,1599,950,1599,950,649,40.58786741713571
ORD00529,1,Bedsheet,Home & Kitchen,3,1019,560,3057,1680,1377,45.0441609421001
ORD00529,2,Bluetooth Earbuds,Electronics,2,1631,950,3262,1900,1362,41.75352544451257
ORD00530,1,Power Bank,Electronics,3,1019,580,3057,1740,1317,43.08145240431796
ORD00531,1,Smartphone,Electronics,1,15299,12500,15299,12500,2799,18.295313419177724
ORD00532,1,Bedsheet,Home & Kitchen,1,1019,560,1019,560,459,45.0441609421001
ORD00533,1,Power Bank,Electronics,1,999,580,999,580,419,41.94194194194194
ORD00534,1,Men's T-Shirt,Clothing,1,509,280,509,280,229,44.9901768172888
ORD00535,1,Men's Jeans,Clothing,3,1019,570,3057,1710,1347,44.062806673209025
ORD00536,1,Men's Watch,Accessories,4,1529,850,6116,3400,2716,44.408109875735775
ORD00536,2,Water Bottle,Home & Kitchen,5,407,180,2035,900,1135,55.77395577395578
ORD00537,1,Sunglasses,Accessories,4,611,260,2444,1040,1404,57.446808510638306
ORD00537,2,Men's Shirt,Clothing,2,713,350,1426,700,726,50.911640953716685
ORD00538,1,Sunglasses,Accessories,4,611,260,2444,1040,1404,57.446808510638306
ORD00538,2,Men's Sneakers,Footwear,4,1325,780,5300,3120,2180,41.132075471698116
ORD00539,1,Men's T-Shirt,Clothing,5,479,280,2395,1400,995,41.544885177453025
ORD00539,2,Women's Sandals,Footwear,4,863,500,3452,2000,1452,42.06257242178447
ORD00540,1,Smartphone,Electronics,5,14999,12500,74995,62500,12495,16.661110740716047
ORD00540,2,Coffee Mug,Home & Kitchen,3,299,110,897,330,567,63.21070234113713
ORD00541,1,Bedsheet,Home & Kitchen,4,1019,560,4076,2240,1836,45.0441609421001
ORD00542,1,Men's Sneakers,Footwear,1,1325,780,1325,780,545,41.132075471698116
ORD00543,1,Power Bank,Electronics,2,999,580,1998,1160,838,41.94194194194194
ORD00544,1,Backpack,Accessories,1,899,480,899,480,419,46.60734149054505
ORD00544,2,Men's Shirt,Clothing,3,699,350,2097,1050,1047,49.92846924177397
ORD00545,1,Water Bottle,Home & Kitchen,3,383,180,1149,540,609,53.00261096605744
ORD00545,2,Power Bank,Electronics,5,959,580,4795,2900,1895,39.520333680917624
ORD00546,1,Women's Kurti,Clothing,1,815,430,815,430,385,47.239263803680984
ORD00547,1,Coffee Mug,Home & Kitchen,3,299,110,897,330,567,63.21070234113713
ORD00547,2,Smartphone,Electronics,4,14999,12500,59996,50000,9996,16.661110740716047
ORD00548,1,Water Bottle,Home & Kitchen,1,399,180,399,180,219,54.88721804511278
ORD00548,2,Men's T-Shirt,Clothing,2,499,280,998,560,438,43.8877755511022
ORD00549,1,Power Bank,Electronics,1,939,580,939,580,359,38.232161874334395
ORD00549,2,Men's Sneakers,Footwear,4,1221,780,4884,3120,1764,36.11793611793612
ORD00550,1,Bluetooth Earbuds,Electronics,2,1631,950,3262,1900,1362,41.75352544451257
ORD00551,1,Men's Jeans,Clothing,3,999,570,2997,1710,1287,42.94294294294294
ORD00552,1,Men's Watch,Accessories,5,1529,850,7645,4250,3395,44.408109875735775
ORD00553,1,Bluetooth Earbuds,Electronics,5,1599,950,7995,4750,3245,40.58786741713571
ORD00554,1,Men's Jeans,Clothing,1,959,570,959,570,389,40.56308654848801
ORD00555,1,Coffee Mug,Home & Kitchen,3,299,110,897,330,567,63.21070234113713
ORD00555,2,Sunglasses,Accessories,1,599,260,599,260,339,56.594323873121866
ORD00556,1,Men's T-Shirt,Clothing,1,509,280,509,280,229,44.9901768172888
ORD00556,2,Bluetooth Earbuds,Electronics,1,1631,950,1631,950,681,41.75352544451257
ORD00556,3,Men's Wallet,Accessories,5,305,120,1525,600,925,60.65573770491803
ORD00557,1,Men's Shirt,Clothing,1,713,350,713,350,363,50.911640953716685
ORD00558,1,Water Bottle,Home & Kitchen,2,407,180,814,360,454,55.77395577395578
ORD00559,1,Bedsheet,Home & Kitchen,1,1019,560,1019,560,459,45.0441609421001
ORD00559,2,Women's Sandals,Footwear,5,917,500,4585,2500,2085,45.47437295528899
ORD00560,1,Bluetooth Earbuds,Electronics,3,1503,950,4509,2850,1659,36.793080505655354
ORD00560,2,Sunglasses,Accessories,5,563,260,2815,1300,1515,53.818827708703374
ORD00561,1,Bedsheet,Home & Kitchen,1,999,560,999,560,439,43.94394394394394
