Order_ID,Order_Date,Customer_ID,Platform,State,City
ORD00753,2025-02-22,CUST0206,Amazon,Delhi,New Delhi
ORD00754,2026-07-24,CUST0260,Amazon,Tamil Nadu,Madurai
ORD00755,2025-12-04,CUST0052,Amazon,Maharashtra,Nagpur
ORD00756,2025-09-24,CUST0308,Meesho,Maharashtra,Mumbai
ORD00757,2026-03-25,CUST0350,Flipkart,Tamil Nadu,Madurai
ORD00758,2025-08-22,CUST0284,Amazon,Maharashtra,Pune
ORD00759,2025-03-19,CUST0488,Meesho,Karnataka,Bengaluru
ORD00760,2026-03-20,CUST0168,Amazon,Karnataka,Mangaluru
ORD00761,2025-04-18,CUST0205,Flipkart,Kerala,Kochi
ORD00762,2025-12-03,CUST0017,Meesho,West Bengal,Kolkata
ORD00763,2026-08-01,CUST0086,Flipkart,Karnataka,Mysuru
ORD00764,2026-07-24,CUST0392,Meesho,West Bengal,Kolkata
ORD00765,2025-08-08,CUST0360,Amazon,Gujarat,Surat
ORD00766,2026-04-20,CUST0098,Meesho,Karnataka,Mangaluru
ORD00767,2026-01-08,CUST0094,Flipkart,Maharashtra,Mumbai
ORD00768,2025-10-19,CUST0016,Flipkart,Karnataka,Mangaluru
ORD00769,2025-03-27,CUST0256,Amazon,Rajasthan,Udaipur
ORD00770,2025-08-17,CUST0278,Meesho,Delhi,
ORD00771,2026-02-01,CUST0351,Meesho,Delhi,New Delhi
ORD00772,2026-08-23,CUST0484,Meesho,Kerala,Kochi
ORD00773,2025-01-03,CUST0021,Amazon,Maharashtra,Pune
ORD00774,2026-03-13,CUST0130,Amazon,Uttar Pradesh,Noida
ORD00775,2026-05-30,CUST0206,Meesho,Rajasthan,Udaipur
ORD00776,2026-08-02,CUST0150,Flipkart,Maharashtra,Pune
ORD00777,2025-09-15,CUST0176,Amazon,Uttar Pradesh,Lucknow
ORD00778,2025-03-14,CUST0173,Shopsy,Gujarat,Ahmedabad
ORD00779,2025-06-14,CUST0400,Amazon,Gujarat,Surat
ORD00780,2026-06-02,CUST0468,Meesho,Delhi,New Delhi
ORD00781,2026-06-18,CUST0413,Flipkart,Telangana,Warangal
ORD00782,2026-01-23,CUST0101,Flipkart,Karnataka,Mangaluru
ORD00783,2025-03-16,CUST0421,Shopsy,Rajasthan,Jaipur
ORD00784,2025-03-16,CUST0036,Amazon,Kerala,Thiruvananthapuram
ORD00785,2025-10-18,CUST0285,Amazon,Maharashtra,Nagpur
ORD00786,2025-12-24,CUST0439,Flipkart,Delhi,New Delhi
ORD00787,2025-01-20,CUST0035,Meesho,Maharashtra,Nagpur
ORD00788,2026-02-22,CUST0350,Amazon,Kerala,Thiruvananthapuram
ORD00789,2025-11-28,CUST0466,Flipkart,Rajasthan,Jaipur
ORD00790,2025-01-08,CUST0238,Flipkart,Maharashtra,Pune
ORD00791,2025-02-28,CUST0440,Amazon,Delhi,New Delhi
ORD00792,2025-10-04,CUST0106,Flipkart,Karnataka,Bengaluru
ORD00793,2026-03-16,CUST0114,Shopsy,Rajasthan,Jaipur
ORD00794,2026-05-17,CUST0109,Amazon,Rajasthan,Jaipur
ORD00795,2025-09-20,CUST0258,Amazon,Gujarat,Surat
ORD00796,2025-06-29,CUST0062,Amazon,Maharashtra,Pune
ORD00797,2026-08-12,CUST0220,Amazon,Telangana,Warangal
ORD00798,2025-10-06,CUST0390,Meesho,Maharashtra,Nagpur
ORD00799,2025-07-11,CUST0276,Flipkart,Rajasthan,Jaipur
ORD00800,2025-09-26,CUST0027,Meesho,West Bengal,Kolkata
ORD00801,2025-01-08,CUST0388,Flipkart,Tamil Nadu,Madurai
ORD00802,2025-07-03,CUST0307,Amazon,Maharashtra,Pune
ORD00803,2025-11-10,CUST0094,Amazon,Telangana,Warangal
ORD00804,2026-07-13,CUST0155,Shopsy,Karnataka,Mangaluru
ORD00805,2026-03-25,CUST0192,Meesho,Karnataka,Mysuru
ORD00806,2026-04-21,CUST0138,Amazon,Telangana,Hyderabad
ORD00807,2025-11-28,CUST0456,Amazon,West Bengal,Kolkata
ORD00808,2025-03-09,CUST0422,Shopsy,Karnataka,Bengaluru
ORD00809,2025-08-26,CUST0336,Amazon,Tamil Nadu,Coimbatore
ORD00810,2026-08-30,CUST0180,Flipkart,Delhi,New Delhi
ORD00811,2025-01-27,CUST0088,Amazon,West Bengal,Kolkata
ORD00812,2026-06-19,CUST0462,Shopsy,Kerala,Kochi
ORD00813,2026-02-21,CUST0057,Flipkart,Karnataka,Bengaluru
ORD00814,2025-06-22,CUST0486,Flipkart,Kerala,Kochi
ORD00815,2026-04-19,CUST0388,Amazon,Tamil Nadu,Chennai
ORD00816,2026-05-24,CUST0373,Shopsy,Kerala,
ORD00817,2025-01-27,CUST0012,Flipkart,Karnataka,Mysuru
ORD00818,2025-03-06,CUST0337,Amazon,Karnataka,Mangaluru
ORD00819,2026-02-09,CUST0230,Amazon,Rajasthan,Jaipur
ORD00820,2026-08-31,CUST0063,Meesho,Kerala,Kochi
ORD00821,2025-01-15,CUST0488,Shopsy,Rajasthan,Udaipur
ORD00822,2026-02-09,CUST0433,Flipkart,Tamil Nadu,Chennai
ORD00823,2025-03-25,CUST0272,Amazon,Uttar Pradesh,Lucknow
ORD00824,2026-01-31,CUST0016,Meesho,Uttar Pradesh,Kanpur
ORD00825,2026-01-14,CUST0276,Meesho,Tamil Nadu,Madurai
ORD00826,2025-02-24,CUST0011,Amazon,Gujarat,Surat
ORD00827,2026-02-18,CUST0025,Amazon,Telangana,Warangal
ORD00828,2026-06-30,CUST0263,Flipkart,Delhi,New Delhi
ORD00829,2026-06-09,CUST0231,Meesho,Tamil Nadu,Chennai
ORD00830,2025-01-18,CUST0342,Amazon,Delhi,New Delhi
ORD00831,2025-05-30,CUST0374,Meesho,Tamil Nadu,Chennai
ORD00832,2025-05-27,CUST0496,Amazon,West Bengal,Kolkata
ORD00833,2025-10-03,CUST0081,Meesho,Kerala,Kochi
ORD00834,2025-03-28,CUST0439,Amazon,Telangana,Hyderabad
ORD00835,2026-06-04,CUST0417,Amazon,Telangana,Warangal
ORD00836,2026-04-18,CUST0339,Meesho,West Bengal,Kolkata
ORD00837,2026-05-07,CUST0457,Meesho,Gujarat,Ahmedabad
ORD00838,2025-05-01,CUST0249,Meesho,Tamil Nadu,Madurai
ORD00839,2025-01-09,CUST0490,Flipkart,Tamil Nadu,Chennai
ORD00840,2026-07-08,CUST0199,Flipkart,Telangana,Hyderabad
ORD00841,2025-06-25,CUST0326,Meesho,Uttar Pradesh,Noida
ORD00842,2026-02-04,CUST0077,Shopsy,Rajasthan,Jaipur
ORD00843,2026-07-07,CUST0239,Amazon,Gujarat,Ahmedabad
ORD00844,2025-01-22,CUST0470,Flipkart,Tamil Nadu,Coimbatore
ORD00845,2025-01-04,CUST0098,Amazon,Telangana,Hyderabad
ORD00846,2025-01-04,CUST0267,Amazon,Delhi,New Delhi
ORD00847,2025-04-06,CUST0034,Flipkart,Uttar Pradesh,Lucknow
ORD00848,2025-02-01,CUST0001,Flipkart,Tamil Nadu,Chennai
ORD00849,2026-05-14,CUST0498,Shopsy,Tamil Nadu,Coimbatore
ORD00850,2026-01-04,CUST0232,Meesho,Telangana,Warangal
ORD00851,2026-08-19,CUST0209,Shopsy,West Bengal,Kolkata
ORD00852,2026-05-03,CUST0288,Amazon,Maharashtra,Nagpur
ORD00853,2026-08-09,CUST0228,Amazon,Uttar Pradesh,Noida
ORD00854,2025-05-26,CUST0470,Meesho,Delhi,New Delhi
ORD00855,2025-06-24,CUST0137,Amazon,West Bengal,Kolkata
ORD00856,2026-06-01,CUST0141,Meesho,Karnataka,Mangaluru
ORD00857,2025-05-29,CUST0359,Shopsy,Rajasthan,Jaipur
ORD00858,2025-02-04,CUST0141,Amazon,Telangana,Hyderabad
ORD00859,2026-02-11,CUST0365,Flipkart,Rajasthan,Udaipur
ORD00860,2026-05-02,CUST0192,Flipkart,Rajasthan,Udaipur
ORD00861,2026-08-12,CUST0388,Shopsy,Gujarat,Surat
ORD00862,2026-07-19,CUST0044,Flipkart,Tamil Nadu,Madurai
ORD00863,2025-03-15,CUST0397,Amazon,Telangana,Hyderabad
ORD00864,2026-04-15,CUST0284,Amazon,Uttar Pradesh,Noida
ORD00865,2026-05-30,CUST0374,Flipkart,Delhi,New Delhi
ORD00866,2026-03-01,CUST0356,Amazon,Rajasthan,Jaipur
ORD00867,2026-05-14,CUST0202,Amazon,Delhi,New Delhi
ORD00868,2026-05-25,CUST0174,Amazon,Rajasthan,Udaipur
ORD00869,2025-09-29,CUST0228,Amazon,Gujarat,Ahmedabad
ORD00870,2025-01-25,CUST0222,Flipkart,Karnataka,Mysuru
ORD00871,2025-10-05,CUST0099,Flipkart,Maharashtra,Nagpur
ORD00872,2025-05-03,CUST0107,Shopsy,Delhi,New Delhi
ORD00873,2025-03-11,CUST0467,Flipkart,Karnataka,Mangaluru
ORD00874,2025-03-17,CUST0330,Flipkart,Tamil Nadu,Coimbatore
ORD00875,2026-03-01,CUST0009,Amazon,Tamil Nadu,Coimbatore
ORD00876,2025-11-03,CUST0235,Flipkart,Rajasthan,
ORD00877,2025-11-25,CUST0327,Amazon,Rajasthan,Udaipur
ORD00878,2026-03-30,CUST0176,Meesho,Maharashtra,Mumbai
ORD00879,2025-11-30,CUST0246,Amazon,Delhi,New Delhi
ORD00880,2026-01-19,CUST0224,Amazon,Tamil Nadu,Chennai
ORD00881,2025-02-22,CUST0079,Flipkart,Gujarat,Surat
ORD00882,2026-06-02,CUST0484,Meesho,Telangana,Hyderabad
ORD00883,2025-09-30,CUST0090,Flipkart,Delhi,New Delhi
ORD00884,2025-04-05,CUST0215,Amazon,Uttar Pradesh,Noida
ORD00885,2026-05-10,CUST0271,Flipkart,Gujarat,Surat
ORD00886,2026-03-23,CUST0333,Meesho,Tamil Nadu,Coimbatore
ORD00887,2025-02-02,CUST0455,Flipkart,Rajasthan,Udaipur
ORD00888,2025-04-28,CUST0089,Meesho,West Bengal,Kolkata
ORD00889,2025-01-10,CUST0410,Amazon,Kerala,Kochi
ORD00890,2025-06-14,CUST0324,Flipkart,Karnataka,Mangaluru
ORD00891,2025-03-02,CUST0296,Amazon,Tamil Nadu,Coimbatore
ORD00892,2026-03-08,CUST0069,Meesho,Delhi,New Delhi
ORD00893,2025-11-14,CUST0403,Amazon,Rajasthan,Jaipur
ORD00894,2026-08-19,CUST0140,Flipkart,Karnataka,Mysuru
ORD00895,2026-04-01,CUST0388,Meesho,Tamil Nadu,Madurai
ORD00896,2026-01-07,CUST0265,Flipkart,West Bengal,Kolkata
ORD00897,2025-11-06,CUST0146,Flipkart,Tamil Nadu,Coimbatore
ORD00898,2025-02-03,CUST0182,Amazon,Telangana,Warangal
ORD00899,2025-02-12,CUST0055,Meesho,Kerala,Thiruvananthapuram
ORD00900,2026-01-10,CUST0340,Amazon,Delhi,New Delhi
ORD00901,2025-01-03,CUST0445,Meesho,Gujarat,Surat
ORD00902,2025-01-26,CUST0495,Meesho,Kerala,Thiruvananthapuram
ORD00903,2025-05-14,CUST0400,Amazon,West Bengal,Kolkata
ORD00904,2026-06-22,CUST0436,Shopsy,Karnataka,Mysuru
ORD00905,2025-10-07,CUST0294,Meesho,Telangana,Warangal
ORD00906,2026-03-08,CUST0096,Flipkart,Gujarat,Surat
ORD00907,2025-09-08,CUST0243,Meesho,West Bengal,Kolkata
ORD00908,2025-04-16,CUST0315,Meesho,Rajasthan,Udaipur
ORD00909,2025-08-14,CUST0391,Amazon,West Bengal,Kolkata
ORD00910,2025-02-25,CUST0200,Amazon,Uttar Pradesh,Noida
ORD00911,2026-04-14,CUST0238,Flipkart,Gujarat,Surat
ORD00912,2025-04-22,CUST0371,Amazon,Tamil Nadu,Chennai
ORD00913,2025-08-17,CUST0181,Meesho,Tamil Nadu,Chennai
ORD00914,2026-08-19,CUST0244,Amazon,Maharashtra,Mumbai
ORD00915,2025-12-26,CUST0186,Amazon,Karnataka,Bengaluru
ORD00916,2025-10-06,CUST0345,Amazon,Kerala,Kochi
ORD00917,2025-11-27,CUST0054,Shopsy,Rajasthan,Udaipur
ORD00918,2026-04-22,CUST0277,Flipkart,Maharashtra,Mumbai
ORD00919,2025-06-04,CUST0172,Amazon,Tamil Nadu,Chennai
ORD00920,2026-01-22,CUST0499,Flipkart,Uttar Pradesh,Lucknow
ORD00921,2026-06-15,CUST0131,Meesho,Telangana,Hyderabad
ORD00922,2025-12-15,CUST0344,Meesho,Delhi,New Delhi
ORD00923,2025-09-29,CUST0266,Amazon,Tamil Nadu,Coimbatore
ORD00924,2025-03-30,CUST0480,Flipkart,Delhi,New Delhi
ORD00925,2025-05-31,CUST0234,Shopsy,Telangana,Warangal
ORD00926,2026-07-30,CUST0366,Amazon,Delhi,New Delhi
ORD00927,2025-11-26,CUST0024,Flipkart,Kerala,Kochi
ORD00928,2025-07-03,CUST0448,Amazon,Maharashtra,Pune
ORD00929,2025-09-12,CUST0278,Amazon,Tamil Nadu,Chennai
ORD00930,2025-12-18,CUST0405,Amazon,Maharashtra,Nagpur
ORD00931,2025-11-23,CUST0211,Flipkart,Tamil Nadu,Madurai
ORD00932,2026-03-02,CUST0490,Flipkart,Karnataka,Mysuru
ORD00933,2025-06-06,CUST0152,Amazon,Maharashtra,Nagpur
ORD00934,2026-01-30,CUST0312,Flipkart,Gujarat,Surat
ORD00935,2025-09-27,CUST0148,Flipkart,Gujarat,Ahmedabad
ORD00936,2026-07-26,CUST0493,Amazon,Gujarat,Surat
ORD00937,2025-04-07,CUST0175,Meesho,Maharashtra,Mumbai
ORD00938,2025-04-01,CUST0207,Meesho,Uttar Pradesh,Lucknow
ORD00939,2025-10-08,CUST0172,Flipkart,Rajasthan,Udaipur
ORD00940,2025-11-06,CUST0345,Meesho,Gujarat,Ahmedabad
ORD00941,2026-02-25,CUST0439,Amazon,Kerala,Kochi
ORD00942,2025-09-03,CUST0145,Flipkart,Maharashtra,Nagpur
ORD00943,2026-07-10,CUST0042,Shopsy,Rajasthan,Udaipur
ORD00944,2025-10-16,CUST0475,Meesho,Maharashtra,Pune
ORD00945,2025-03-20,CUST0312,Amazon,West Bengal,Kolkata
ORD00946,2025-03-14,CUST0277,Amazon,Gujarat,Surat
ORD00947,2026-08-15,CUST0466,Amazon,Gujarat,Surat
ORD00948,2025-03-23,CUST0487,Shopsy,Telangana,Hyderabad
ORD00949,2026-07-31,CUST0422,Flipkart,Tamil Nadu,Coimbatore
ORD00950,2025-06-19,CUST0465,Amazon,Telangana,Warangal
ORD00951,2025-02-26,CUST0242,Shopsy,Kerala,Thiruvananthapuram
ORD00952,2025-07-05,CUST0051,Amazon,Uttar Pradesh,Noida
ORD00953,2026-01-09,CUST0163,Flipkart,Delhi,New Delhi
ORD00954,2025-09-18,CUST0496,Shopsy,Telangana,Warangal
ORD00955,2026-04-23,CUST0149,Flipkart,Telangana,Warangal
ORD00956,2026-01-07,CUST0313,Meesho,Rajasthan,Udaipur
ORD00957,2025-09-01,CUST0253,Flipkart,Karnataka,Bengaluru
ORD00958,2026-01-21,CUST0002,Meesho,Telangana,Warangal
ORD00959,2026-08-14,CUST0012,Flipkart,Kerala,Kochi
ORD00960,2025-09-08,CUST0305,Meesho,Gujarat,Surat
ORD00961,2025-04-04,CUST0135,Flipkart,Maharashtra,Nagpur
ORD00962,2025-09-06,CUST0347,Amazon,Tamil Nadu,Coimbatore
ORD00963,2026-05-26,CUST0321,Amazon,Tamil Nadu,Coimbatore
ORD00964,2025-05-13,CUST0372,Amazon,Telangana,Warangal
ORD00965,2026-08-01,CUST0382,Shopsy,Kerala,Kochi
ORD00966,2025-12-24,CUST0248,Amazon,Telangana,Hyderabad
ORD00967,2026-01-01,CUST0215,Amazon,Kerala,Kochi
ORD00968,2025-07-12,CUST0179,Amazon,Uttar Pradesh,Lucknow
ORD00969,2026-07-14,CUST0103,Shopsy,Uttar Pradesh,Kanpur
ORD00970,2025-01-22,CUST0364,Flipkart,Rajasthan,Udaipur
ORD00971,2025-07-01,CUST0137,Flipkart,Rajasthan,Jaipur
ORD00972,2025-09-12,CUST0494,Amazon,Maharashtra,Mumbai
ORD00973,2025-10-18,CUST0275,Amazon,Karnataka,Mysuru
ORD00974,2025-10-16,CUST0195,Amazon,Karnataka,Mysuru
ORD00975,2025-03-31,CUST0376,Shopsy,Delhi,New Delhi
ORD00976,2025-05-18,CUST0201,Flipkart,West Bengal,Kolkata
ORD00977,2025-02-27,CUST0366,Amazon,Kerala,Kochi
ORD00978,2025-12-15,CUST0237,Flipkart,Maharashtra,Nagpur
ORD00979,2025-08-02,CUST0465,Flipkart,Uttar Pradesh,Kanpur
ORD00980,2025-12-10,CUST0152,Shopsy,Uttar Pradesh,Lucknow
ORD00981,2025-12-25,CUST0057,Meesho,Maharashtra,Nagpur
ORD00982,2026-03-03,CUST0271,Flipkart,Rajasthan,Jaipur
ORD00983,2025-11-29,CUST0121,Amazon,West Bengal,Kolkata
ORD00984,2026-01-29,CUST0007,Flipkart,Telangana,Hyderabad
ORD00985,2025-12-23,CUST0092,Amazon,Tamil Nadu,Madurai
ORD00986,2026-02-01,CUST0174,Flipkart,Tamil Nadu,Madurai
ORD00987,2026-01-10,CUST0382,Flipkart,Karnataka,Mangaluru
ORD00988,2025-07-12,CUST0176,Shopsy,Rajasthan,Udaipur
ORD00989,2025-05-30,CUST0127,Flipkart,Gujarat,Ahmedabad
ORD00990,2026-04-24,CUST0203,Amazon,Tamil Nadu,Chennai
ORD00991,2025-07-28,CUST0135,Meesho,Telangana,Warangal
ORD00992,2025-11-30,CUST0435,Flipkart,Karnataka,Mysuru
ORD00993,2025-04-30,CUST0239,Amazon,West Bengal,Kolkata
ORD00994,2025-09-20,CUST0164,Flipkart,Tamil Nadu,Madurai
ORD00995,2025-11-19,CUST0016,Meesho,Tamil Nadu,Madurai
ORD00996,2026-01-16,CUST0214,Shopsy,Rajasthan,Udaipur
ORD00997,2025-11-17,CUST0412,Shopsy,Gujarat,Ahmedabad
ORD00998,2025-08-08,CUST0149,Meesho,Karnataka,Mysuru
ORD00999,2026-08-08,CUST0101,Meesho,Maharashtra,Mumbai
ORD01000,2025-11-08,CUST0136,Amazon,Uttar Pradesh,Kanpur
