Order_ID,Line_Item,Product,Category,Quantity,Selling_Price,Unit_Cost
ORD00594,1,Women's Sandals,Footwear,3,899,500
ORD00595,1,Water Bottle,Home & Kitchen,4,383,180
ORD00595,2,Men's Wallet,Accessories,3,287,120
ORD00596,1,Power Bank,Electronics,1,959,580
ORD00597,1,Men's Watch,Accessories,1,1529,850
ORD00598,1,Men's T-Shirt,Clothing,1,509,280
ORD00599,1,Men's T-Shirt,Clothing,4,479,280
ORD00600,1,Power Bank,Electronics,4,1019,580
ORD00600,2,Men's T-Shirt,Clothing,1,509,280
ORD00600,3,Bedsheet,Home & Kitchen,1,1019,560
ORD00601,1,Bedsheet,Home & Kitchen,1,939,560
ORD00602,1,Men's Watch,Accessories,3,1409,850
ORD00603,1,Power Bank,Electronics,1,1019,580
ORD00603,2,Men's Shirt,Clothing,4,713,350
ORD00604,1,Power Bank,Electronics,3,1019,580
ORD00604,2,Backpack,Accessories,3,917,480
ORD00604,3,Men's Wallet,Accessories,3,305,120
ORD00605,1,Coffee Mug,Home & Kitchen,5,299,110
ORD00605,2,Men's Wallet,Accessories,2,299,120
ORD00606,1,Water Bottle,Home & Kitchen,5,375,180
ORD00607,1,Bluetooth Earbuds,Electronics,2,1503,950
ORD00608,1,Sunglasses,Accessories,5,599,260
ORD00609,1,Men's Jeans,Clothing,3,999,570
ORD00610,1,Men's Wallet,Accessories,3,281,120
ORD00611,1,Men's T-Shirt,Clothing,4,499,280
ORD00612,1,Men's Watch,Accessories,5,1409,850
ORD00612,2,Power Bank,Electronics,4,939,580
ORD00613,1,Bluetooth Earbuds,Electronics,5,1631,950
ORD00613,2,Backpack,Accessories,3,917,480
ORD00613,3,Men's Shirt,Clothing,5,713,350
ORD00614,1,Men's Shirt,Clothing,3,699,350
ORD00615,1,Power Bank,Electronics,3,999,580
ORD00615,2,Sunglasses,Accessories,5,599,260
ORD00615,3,Men's Shirt,Clothing,3,699,350
ORD00616,1,Water Bottle,Home & Kitchen,5,407,180
ORD00617,1,Men's T-Shirt,Clothing,3,509,280
ORD00618,1,Sunglasses,Accessories,3,563,260
ORD00618,2,Women's Kurti,Clothing,5,751,430
ORD00619,1,Backpack,Accessories,3,863,480
ORD00619,2,Bedsheet,Home & Kitchen,2,959,560
ORD00620,1,Bedsheet,Home & Kitchen,5,999,560
ORD00621,1,Men's Sneakers,Footwear,3,1221,780
ORD00621,2,Sunglasses,Accessories,2,563,260
ORD00621,3,Backpack,Accessories,2,845,480
ORD00622,1,Men's Watch,Accessories,4,1499,850
ORD00622,2,Men's Wallet,Accessories,4,299,120
ORD00622,3,Sunglasses,Accessories,3,599,260
ORD00623,1,Smartphone,Electronics,3,15299,12500
ORD00623,2,Men's Sneakers,Footwear,3,1325,780
ORD00623,3,Bedsheet,Home & Kitchen,5,1019,560
ORD00624,1,Women's Kurti,Clothing,2,751,430
ORD00625,1,Men's Jeans,Clothing,5,1019,570
ORD00626,1,Men's Shirt,Clothing,1,657,350
ORD00627,1,Bluetooth Earbuds,Electronics,5,1599,950
ORD00627,2,Men's Wallet,Accessories,5,299,120
ORD00628,1,Men's Sneakers,Footwear,5,1299,780
ORD00628,2,Women's Sandals,Footwear,1,899,500
ORD00629,1,Men's T-Shirt,Clothing,3,509,280
ORD00630,1,Bedsheet,Home & Kitchen,2,959,560
ORD00631,1,Men's T-Shirt,Clothing,3,509,280
ORD00632,1,Backpack,Accessories,1,863,480
ORD00633,1,Women's Sandals,Footwear,4,917,500
ORD00634,1,Sunglasses,Accessories,2,599,260
ORD00634,2,Smartphone,Electronics,2,14999,12500
ORD00634,3,Bedsheet,Home & Kitchen,1,999,560
ORD00635,1,Women's Kurti,Clothing,3,767,430
ORD00635,2,Men's Sneakers,Footwear,1,1247,780
ORD00636,1,Water Bottle,Home & Kitchen,5,399,180
ORD00636,2,Women's Kurti,Clothing,4,799,430
ORD00637,1,Smartphone,Electronics,3,15299,12500
ORD00637,2,Men's Watch,Accessories,2,1529,850
ORD00637,3,Backpack,Accessories,1,917,480
ORD00638,1,Men's Watch,Accessories,2,1529,850
ORD00638,2,Backpack,Accessories,4,917,480
ORD00639,1,Men's T-Shirt,Clothing,4,509,280
ORD00640,1,Women's Kurti,Clothing,3,799,430
ORD00641,1,Backpack,Accessories,5,917,480
ORD00641,2,Men's Sneakers,Footwear,1,1325,780
ORD00641,3,Women's Kurti,Clothing,3,815,430
ORD00642,1,Women's Kurti,Clothing,5,767,430
ORD00642,2,Men's T-Shirt,Clothing,5,479,280
ORD00643,1,Women's Kurti,Clothing,2,751,430
ORD00644,1,Bedsheet,Home & Kitchen,2,1019,560
ORD00645,1,Men's Sneakers,Footwear,2,1299,780
ORD00645,2,Power Bank,Electronics,5,999,580
ORD00646,1,Men's Sneakers,Footwear,1,1325,780
ORD00646,2,Backpack,Accessories,4,917,480
ORD00646,3,Bedsheet,Home & Kitchen,1,1019,560
ORD00647,1,Men's Jeans,Clothing,4,999,570
ORD00648,1,Women's Sandals,Footwear,4,863,500
ORD00648,2,Sunglasses,Accessories,1,575,260
ORD00649,1,Women's Kurti,Clothing,3,815,430
ORD00649,2,Smartphone,Electronics,2,15299,12500
ORD00650,1,Men's Wallet,Accessories,4,305,120
ORD00651,1,Backpack,Accessories,4,899,480
ORD00651,2,Men's T-Shirt,Clothing,2,499,280
ORD00651,3,Sunglasses,Accessories,2,599,260
ORD00652,1,Water Bottle,Home & Kitchen,4,399,180
ORD00652,2,Bluetooth Earbuds,Electronics,5,1599,950
ORD00653,1,Power Bank,Electronics,5,939,580
ORD00653,2,Bedsheet,Home & Kitchen,5,939,560
ORD00653,3,Women's Sandals,Footwear,3,845,500
ORD00654,1,Water Bottle,Home & Kitchen,3,399,180
ORD00654,2,Bluetooth Earbuds,Electronics,4,1599,950
ORD00655,1,Women's Kurti,Clothing,1,767,430
ORD00655,2,Sunglasses,Accessories,4,575,260
ORD00656,1,Sunglasses,Accessories,1,575,260
ORD00656,2,Bedsheet,Home & Kitchen,4,959,560
ORD00657,1,Men's Watch,Accessories,3,1409,850
ORD00657,2,Power Bank,Electronics,1,939,580
ORD00657,3,Coffee Mug,Home & Kitchen,1,281,110
ORD00658,1,Power Bank,Electronics,2,1019,580
ORD00659,1,Water Bottle,Home & Kitchen,4,407,180
ORD00659,2,Women's Kurti,Clothing,3,815,430
ORD00660,1,Women's Sandals,Footwear,2,845,500
ORD00661,1,Coffee Mug,Home & Kitchen,2,305,110
ORD00662,1,Men's Shirt,Clothing,2,713,350
ORD00663,1,Women's Sandals,Footwear,2,845,500
ORD00663,2,Women's Kurti,Clothing,4,751,430
ORD00663,3,Men's Watch,Accessories,4,1409,850
ORD00664,1,Smartphone,Electronics,2,14099,12500
ORD00664,2,Men's Watch,Accessories,3,1409,850
ORD00665,1,Power Bank,Electronics,4,1019,580
ORD00665,2,Men's Shirt,Clothing,1,713,350
ORD00666,1,Women's Kurti,Clothing,2,767,430
ORD00667,1,Coffee Mug,Home & Kitchen,4,287,110
ORD00667,2,Men's Shirt,Clothing,4,671,350
ORD00668,1,Water Bottle,Home & Kitchen,1,407,180
ORD00669,1,Men's Watch,Accessories,3,1409,850
ORD00669,2,Smartphone,Electronics,1,14099,12500
ORD00670,1,Men's Sneakers,Footwear,3,1325,780
ORD00671,1,Bluetooth Earbuds,Electronics,4,1631,950
ORD00672,1,Coffee Mug,Home & Kitchen,1,287,110
ORD00672,2,Sunglasses,Accessories,5,575,260
ORD00673,1,Men's Wallet,Accessories,5,299,120
ORD00674,1,Smartphone,Electronics,4,15299,12500
ORD00674,2,Water Bottle,Home & Kitchen,3,407,180
ORD00675,1,Backpack,Accessories,4,899,480
ORD00676,1,Smartphone,Electronics,5,15299,12500
ORD00677,1,Sunglasses,Accessories,4,599,260
ORD00678,1,Men's Shirt,Clothing,3,699,350
ORD00679,1,Men's Sneakers,Footwear,4,1325,780
ORD00679,2,Men's Wallet,Accessories,5,305,120
ORD00680,1,Men's T-Shirt,Clothing,3,469,280
ORD00680,2,Bedsheet,Home & Kitchen,2,939,560
ORD00681,1,Men's Sneakers,Footwear,3,1325,780
ORD00682,1,Water Bottle,Home & Kitchen,2,407,180
ORD00683,1,Smartphone,Electronics,1,15299,12500
ORD00684,1,Men's T-Shirt,Clothing,3,469,280
ORD00685,1,Women's Kurti,Clothing,5,751,430
ORD00686,1,Men's Jeans,Clothing,4,999,570
ORD00687,1,Coffee Mug,Home & Kitchen,3,299,110
ORD00687,2,Men's Jeans,Clothing,5,999,570
ORD00687,3,Men's Shirt,Clothing,4,699,350
ORD00688,1,Water Bottle,Home & Kitchen,4,407,180
ORD00688,2,Men's Jeans,Clothing,3,1019,570
ORD00688,3,Men's T-Shirt,Clothing,5,509,280
ORD00689,1,Bedsheet,Home & Kitchen,2,999,560
ORD00690,1,Men's Wallet,Accessories,3,281,120
ORD00690,2,Water Bottle,Home & Kitchen,1,375,180
ORD00691,1,Smartphone,Electronics,4,14999,12500
ORD00691,2,Coffee Mug,Home & Kitchen,4,299,110
ORD00692,1,Men's Wallet,Accessories,4,305,120
ORD00692,2,Men's Jeans,Clothing,5,1019,570
ORD00693,1,Backpack,Accessories,4,899,480
ORD00694,1,Water Bottle,Home & Kitchen,3,383,180
ORD00694,2,Bluetooth Earbuds,Electronics,1,1535,950
ORD00695,1,Backpack,Accessories,2,863,480
ORD00696,1,Women's Sandals,Footwear,3,899,500
ORD00696,2,Bluetooth Earbuds,Electronics,3,1599,950
ORD00697,1,Coffee Mug,Home & Kitchen,1,299,110
ORD00698,1,Men's Shirt,Clothing,1,699,350
ORD00698,2,Smartphone,Electronics,5,14999,12500
ORD00699,1,Backpack,Accessories,4,899,480
ORD00700,1,Women's Sandals,Footwear,2,917,500
ORD00701,1,Women's Sandals,Footwear,1,899,500
ORD00702,1,Men's Jeans,Clothing,5,1019,570
ORD00702,2,Smartphone,Electronics,2,15299,12500
ORD00703,1,Men's Sneakers,Footwear,4,1247,780
ORD00703,2,Men's Wallet,Accessories,5,287,120
ORD00703,3,Men's Shirt,Clothing,4,671,350
ORD00704,1,Bedsheet,Home & Kitchen,1,999,560
ORD00705,1,Women's Sandals,Footwear,3,899,500
ORD00706,1,Men's Shirt,Clothing,4,713,350
ORD00706,2,Men's Sneakers,Footwear,1,1325,780
ORD00706,3,Women's Sandals,Footwear,1,917,500
ORD00707,1,Backpack,Accessories,1,917,480
ORD00707,2,Bedsheet,Home & Kitchen,3,1019,560
ORD00707,3,Men's Jeans,Clothing,1,1019,570
ORD00708,1,Bluetooth Earbuds,Electronics,5,1631,950
ORD00708,2,Men's Jeans,Clothing,4,1019,570
ORD00709,1,Bedsheet,Home & Kitchen,2,999,560
ORD00709,2,Women's Kurti,Clothing,2,799,430
ORD00710,1,Bedsheet,Home & Kitchen,3,999,560
ORD00711,1,Water Bottle,Home & Kitchen,1,399,180
ORD00711,2,Men's Shirt,Clothing,2,699,350
ORD00712,1,Power Bank,Electronics,2,1019,580
ORD00713,1,Bedsheet,Home & Kitchen,5,939,560
ORD00714,1,Men's Shirt,Clothing,4,699,350
ORD00714,2,Men's Jeans,Clothing,1,999,570
ORD00715,1,Men's Sneakers,Footwear,5,1299,780
ORD00716,1,Sunglasses,Accessories,2,611,260
ORD00717,1,Men's Sneakers,Footwear,5,1299,780
ORD00717,2,Men's Shirt,Clothing,1,699,350
ORD00717,3,Power Bank,Electronics,3,999,580
ORD00718,1,Bedsheet,Home & Kitchen,3,939,560
ORD00719,1,Bluetooth Earbuds,Electronics,5,1503,950
ORD00720,1,Women's Kurti,Clothing,1,799,430
ORD00720,2,Backpack,Accessories,1,899,480
ORD00721,1,Women's Sandals,Footwear,5,845,500
ORD00721,2,Men's T-Shirt,Clothing,3,469,280
ORD00722,1,Backpack,Accessories,2,917,480
ORD00722,2,Men's Watch,Accessories,2,1529,850
ORD00722,3,Bluetooth Earbuds,Electronics,2,1631,950
ORD00723,1,Bedsheet,Home & Kitchen,3,939,560
ORD00723,2,Men's Jeans,Clothing,4,939,570
ORD00723,3,Bluetooth Earbuds,Electronics,5,1503,950
ORD00724,1,Women's Sandals,Footwear,5,917,500
ORD00724,2,Men's Shirt,Clothing,4,713,350
ORD00724,3,Men's Wallet,Accessories,4,305,120
ORD00725,1,Men's Jeans,Clothing,4,999,570
ORD00726,1,Coffee Mug,Home & Kitchen,4,281,110
ORD00726,2,Water Bottle,Home & Kitchen,2,375,180
ORD00727,1,Men's Shirt,Clothing,3,699,350
ORD00727,2,Men's Jeans,Clothing,4,999,570
ORD00727,3,Men's T-Shirt,Clothing,3,499,280
ORD00728,1,Women's Sandals,Footwear,2,899,500
ORD00729,1,Backpack,Accessories,5,917,480
ORD00730,1,Men's Shirt,Clothing,4,699,350
ORD00731,1,Men's Wallet,Accessories,1,281,120
ORD00731,2,Smartphone,Electronics,2,14099,12500
ORD00732,1,Women's Sandals,Footwear,5,899,500
ORD00732,2,Bluetooth Earbuds,Electronics,3,1599,950
ORD00733,1,Men's Sneakers,Footwear,2,1299,780
ORD00734,1,Power Bank,Electronics,3,939,580
ORD00735,1,Smartphone,Electronics,4,15299,12500
ORD00735,2,Coffee Mug,Home & Kitchen,3,305,110
ORD00736,1,Women's Sandals,Footwear,2,917,500
ORD00736,2,Water Bottle,Home & Kitchen,3,407,180
ORD00737,1,Coffee Mug,Home & Kitchen,2,287,110
ORD00737,2,Backpack,Accessories,3,863,480
ORD00738,1,Men's Watch,Accessories,3,1499,850
ORD00738,2,Backpack,Accessories,5,899,480
ORD00739,1,Men's Wallet,Accessories,1,299,120
ORD00740,1,Backpack,Accessories,1,917,480
ORD00741,1,Women's Sandals,Footwear,4,845,500
ORD00741,2,Men's T-Shirt,Clothing,1,469,280
ORD00742,1,Men's T-Shirt,Clothing,1,499,280
ORD00743,1,Bedsheet,Home & Kitchen,2,999,560
ORD00744,1,Men's Watch,Accessories,4,1499,850
ORD00745,1,Men's Shirt,Clothing,4,671,350
ORD00746,1,Sunglasses,Accessories,5,611,260
ORD00746,2,Men's Sneakers,Footwear,2,1325,780
ORD00747,1,Bedsheet,Home & Kitchen,2,1019,560
ORD00747,2,Men's T-Shirt,Clothing,3,509,280
ORD00748,1,Power Bank,Electronics,2,959,580
ORD00749,1,Backpack,Accessories,2,845,480
ORD00750,1,Coffee Mug,Home & Kitchen,4,287,110
ORD00750,2,Bluetooth Earbuds,Electronics,4,1535,950
ORD00751,1,Coffee Mug,Home & Kitchen,5,299,110
ORD00752,1,Men's Shirt,Clothing,5,713,350
ORD00753,1,Coffee Mug,Home & Kitchen,5,305,110
ORD00753,2,Backpack,Accessories,5,917,480
ORD00754,1,Coffee Mug,Home & Kitchen,4,305,110
ORD00755,1,Smartphone,Electronics,5,15299,12500
ORD00756,1,Women's Kurti,Clothing,3,751,430
ORD00756,2,Bluetooth Earbuds,Electronics,3,1503,950
ORD00756,3,Bedsheet,Home & Kitchen,4,939,560
ORD00757,1,Men's Watch,Accessories,2,1499,850
ORD00758,1,Bluetooth Earbuds,Electronics,2,1631,950
ORD00759,1,Men's Jeans,Clothing,2,939,570
ORD00760,1,Women's Kurti,Clothing,4,815,430
ORD00760,2,Sunglasses,Accessories,4,611,260
ORD00761,1,Power Bank,Electronics,5,999,580
ORD00762,1,Smartphone,Electronics,4,14099,12500
ORD00763,1,Water Bottle,Home & Kitchen,4,399,180
ORD00763,2,Men's Watch,Accessories,4,1499,850
ORD00764,1,Men's Watch,Accessories,3,1409,850
ORD00765,1,Water Bottle,Home & Kitchen,2,407,180
ORD00766,1,Women's Sandals,Footwear,2,845,500
ORD00767,1,Water Bottle,Home & Kitchen,4,399,180
ORD00768,1,Bedsheet,Home & Kitchen,3,999,560
ORD00768,2,Coffee Mug,Home & Kitchen,5,299,110
ORD00769,1,Water Bottle,Home & Kitchen,3,407,180
ORD00769,2,Bluetooth Earbuds,Electronics,2,1631,950
ORD00770,1,Men's T-Shirt,Clothing,5,469,280
ORD00770,2,Smartphone,Electronics,3,14099,12500
ORD00771,1,Coffee Mug,Home & Kitchen,3,281,110
ORD00771,2,Women's Kurti,Clothing,5,751,430
ORD00771,3,Men's Shirt,Clothing,5,657,350
ORD00772,1,Bedsheet,Home & Kitchen,2,939,560
ORD00773,1,Water Bottle,Home & Kitchen,2,407,180
ORD00773,2,Men's Jeans,Clothing,3,1019,570
ORD00773,3,Coffee Mug,Home & Kitchen,5,305,110
ORD00774,1,Women's Kurti,Clothing,1,815,430
ORD00775,1,Women's Kurti,Clothing,3,751,430
ORD00776,1,Men's Watch,Accessories,4,1499,850
ORD00776,2,Smartphone,Electronics,1,14999,12500
ORD00777,1,Men's Jeans,Clothing,2,1019,570
ORD00778,1,Bluetooth Earbuds,Electronics,1,1535,950
ORD00779,1,Men's Sneakers,Footwear,3,1325,780
ORD00779,2,Smartphone,Electronics,4,15299,12500
ORD00780,1,Water Bottle,Home & Kitchen,4,375,180
ORD00781,1,Sunglasses,Accessories,4,599,260
ORD00782,1,Men's T-Shirt,Clothing,1,499,280
ORD00783,1,Sunglasses,Accessories,5,575,260
ORD00783,2,Bedsheet,Home & Kitchen,3,959,560
ORD00783,3,Men's Shirt,Clothing,1,671,350
ORD00784,1,Men's T-Shirt,Clothing,5,509,280
ORD00784,2,Backpack,Accessories,1,917,480
ORD00784,3,Power Bank,Electronics,1,1019,580
ORD00785,1,Bluetooth Earbuds,Electronics,5,1631,950
ORD00785,2,Women's Sandals,Footwear,4,917,500
ORD00786,1,Water Bottle,Home & Kitchen,3,399,180
ORD00787,1,Men's T-Shirt,Clothing,2,469,280
ORD00787,2,Men's Watch,Accessories,4,1409,850
ORD00788,1,Bluetooth Earbuds,Electronics,4,1631,950
ORD00789,1,Water Bottle,Home & Kitchen,4,399,180
ORD00789,2,Bedsheet,Home & Kitchen,3,999,560
ORD00790,1,Men's Jeans,Clothing,4,999,570
ORD00791,1,Men's Wallet,Accessories,3,305,120
ORD00792,1,Men's Wallet,Accessories,4,299,120
ORD00793,1,Bedsheet,Home & Kitchen,3,959,560
ORD00794,1,Men's Shirt,Clothing,5,713,350
ORD00795,1,Water Bottle,Home & Kitchen,4,407,180
ORD00796,1,Backpack,Accessories,4,917,480
ORD00796,2,Women's Kurti,Clothing,1,815,430
ORD00797,1,Smartphone,Electronics,2,15299,12500
ORD00798,1,Backpack,Accessories,3,845,480
ORD00798,2,Power Bank,Electronics,2,939,580
ORD00799,1,Men's Wallet,Accessories,1,299,120
ORD00799,2,Women's Sandals,Footwear,3,899,500
ORD00799,3,Bedsheet,Home & Kitchen,2,999,560
ORD00800,1,Men's Jeans,Clothing,4,939,570
ORD00801,1,Men's T-Shirt,Clothing,2,499,280
ORD00801,2,Men's Sneakers,Footwear,2,1299,780
ORD00801,3,Bedsheet,Home & Kitchen,4,999,560
ORD00802,1,Sunglasses,Accessories,2,611,260
ORD00803,1,Women's Kurti,Clothing,2,815,430
ORD00804,1,Men's Shirt,Clothing,4,671,350
ORD00804,2,Smartphone,Electronics,3,14399,12500
ORD00805,1,Men's Sneakers,Footwear,2,1221,780
ORD00806,1,Men's Jeans,Clothing,5,1019,570
ORD00807,1,Bedsheet,Home & Kitchen,2,1019,560
ORD00807,2,Men's Wallet,Accessories,3,305,120
ORD00807,3,Bluetooth Earbuds,Electronics,4,1631,950
ORD00808,1,Sunglasses,Accessories,2,575,260
ORD00808,2,Coffee Mug,Home & Kitchen,3,287,110
ORD00809,1,Men's Sneakers,Footwear,5,1325,780
ORD00809,2,Men's T-Shirt,Clothing,4,509,280
ORD00810,1,Women's Kurti,Clothing,5,799,430
ORD00811,1,Men's Jeans,Clothing,5,1019,570
ORD00811,2,Women's Sandals,Footwear,5,917,500
ORD00812,1,Men's T-Shirt,Clothing,4,479,280
ORD00813,1,Women's Sandals,Footwear,2,899,500
ORD00813,2,Backpack,Accessories,4,899,480
ORD00814,1,Water Bottle,Home & Kitchen,2,399,180
ORD00814,2,Backpack,Accessories,5,899,480
ORD00814,3,Smartphone,Electronics,4,14999,12500
ORD00815,1,Men's Sneakers,Footwear,5,1325,780
ORD00815,2,Smartphone,Electronics,3,15299,12500
ORD00816,1,Men's T-Shirt,Clothing,2,479,280
ORD00817,1,Women's Kurti,Clothing,5,799,430
ORD00818,1,Smartphone,Electronics,4,15299,12500
ORD00819,1,Smartphone,Electronics,3,15299,12500
ORD00820,1,Smartphone,Electronics,3,14099,12500
ORD00821,1,Sunglasses,Accessories,1,575,260
ORD00822,1,Sunglasses,Accessories,4,599,260
ORD00823,1,Bedsheet,Home & Kitchen,4,1019,560
ORD00824,1,Men's T-Shirt,Clothing,4,469,280
ORD00824,2,Power Bank,Electronics,5,939,580
ORD00825,1,Men's Sneakers,Footwear,5,1221,780
ORD00825,2,Sunglasses,Accessories,3,563,260
ORD00826,1,Men's Wallet,Accessories,1,305,120
ORD00826,2,Water Bottle,Home & Kitchen,1,407,180
ORD00827,1,Bedsheet,Home & Kitchen,4,1019,560
ORD00828,1,Power Bank,Electronics,5,999,580
ORD00829,1,Women's Kurti,Clothing,1,751,430
ORD00830,1,Bluetooth Earbuds,Electronics,2,1631,950
ORD00831,1,Men's Wallet,Accessories,2,281,120
ORD00831,2,Bluetooth Earbuds,Electronics,4,1503,950
ORD00832,1,Men's Sneakers,Footwear,5,1325,780
ORD00833,1,Bluetooth Earbuds,Electronics,5,1503,950
ORD00833,2,Men's T-Shirt,Clothing,3,469,280
ORD00833,3,Women's Kurti,Clothing,3,751,430
ORD00834,1,Women's Sandals,Footwear,5,917,500
ORD00834,2,Men's Wallet,Accessories,1,305,120
ORD00835,1,Sunglasses,Accessories,1,611,260
ORD00836,1,Power Bank,Electronics,3,939,580
ORD00836,2,Coffee Mug,Home & Kitchen,4,281,110
ORD00836,3,Bedsheet,Home & Kitchen,1,939,560
ORD00837,1,Coffee Mug,Home & Kitchen,5,281,110
ORD00838,1,Women's Kurti,Clothing,3,751,430
ORD00839,1,Men's Jeans,Clothing,5,999,570
ORD00840,1,Coffee Mug,Home & Kitchen,4,299,110
ORD00841,1,Men's Sneakers,Footwear,5,1221,780
ORD00841,2,Bedsheet,Home & Kitchen,2,939,560
ORD00842,1,Men's Wallet,Accessories,3,287,120
ORD00842,2,Men's Sneakers,Footwear,5,1247,780
ORD00842,3,Men's Shirt,Clothing,2,671,350
ORD00843,1,Backpack,Accessories,3,917,480
ORD00843,2,Men's Watch,Accessories,2,1529,850
ORD00844,1,Smartphone,Electronics,2,14999,12500
ORD00844,2,Men's Shirt,Clothing,5,699,350
ORD00844,3,Men's Watch,Accessories,5,1499,850
ORD00845,1,Men's Sneakers,Footwear,1,1325,780
ORD00846,1,Power Bank,Electronics,4,1019,580
ORD00847,1,Men's Jeans,Clothing,2,999,570
ORD00847,2,Bedsheet,Home & Kitchen,3,999,560
ORD00848,1,Men's T-Shirt,Clothing,2,499,280
ORD00849,1,Women's Kurti,Clothing,4,767,430
ORD00850,1,Men's Watch,Accessories,4,1409,850
ORD00850,2,Smartphone,Electronics,1,14099,12500
ORD00851,1,Coffee Mug,Home & Kitchen,1,287,110
ORD00852,1,Bluetooth Earbuds,Electronics,5,1631,950
ORD00853,1,Sunglasses,Accessories,1,611,260
ORD00854,1,Men's Wallet,Accessories,5,281,120
ORD00855,1,Men's Sneakers,Footwear,5,1325,780
ORD00856,1,Men's T-Shirt,Clothing,3,469,280
ORD00856,2,Men's Jeans,Clothing,1,939,570
ORD00857,1,Men's T-Shirt,Clothing,4,479,280
ORD00857,2,Water Bottle,Home & Kitchen,4,383,180
ORD00857,3,Women's Sandals,Footwear,5,863,500
ORD00858,1,Men's Wallet,Accessories,5,305,120
ORD00859,1,Men's Wallet,Accessories,4,299,120
ORD00860,1,Bedsheet,Home & Kitchen,3,999,560
ORD00860,2,Men's Wallet,Accessories,2,299,120
ORD00861,1,Power Bank,Electronics,2,959,580
ORD00861,2,Men's Wallet,Accessories,1,287,120
ORD00861,3,Women's Sandals,Footwear,5,863,500
ORD00862,1,Men's Jeans,Clothing,1,999,570
ORD00863,1,Sunglasses,Accessories,3,611,260
ORD00864,1,Sunglasses,Accessories,2,611,260
ORD00864,2,Men's Wallet,Accessories,1,305,120
ORD00864,3,Men's Sneakers,Footwear,3,1325,780
ORD00865,1,Bedsheet,Home & Kitchen,4,999,560
ORD00866,1,Men's Sneakers,Footwear,4,1325,780
ORD00866,2,Women's Kurti,Clothing,4,815,430
ORD00867,1,Bluetooth Earbuds,Electronics,5,1631,950
ORD00867,2,Women's Sandals,Footwear,2,917,500
ORD00867,3,Men's Shirt,Clothing,4,713,350
ORD00868,1,Men's Sneakers,Footwear,4,1325,780
ORD00869,1,Women's Sandals,Footwear,1,917,500
ORD00869,2,Men's Sneakers,Footwear,2,1325,780
ORD00870,1,Water Bottle,Home & Kitchen,5,399,180
ORD00871,1,Women's Sandals,Footwear,1,899,500
ORD00872,1,Men's Watch,Accessories,5,1439,850
ORD00872,2,Men's Wallet,Accessories,3,287,120
ORD00873,1,Men's Watch,Accessories,1,1499,850
ORD00873,2,Coffee Mug,Home & Kitchen,3,299,110
ORD00873,3,Bedsheet,Home & Kitchen,4,999,560
ORD00874,1,Women's Kurti,Clothing,1,799,430
ORD00874,2,Backpack,Accessories,4,899,480
ORD00875,1,Bedsheet,Home & Kitchen,1,1019,560
ORD00876,1,Smartphone,Electronics,2,14999,12500
ORD00877,1,Women's Kurti,Clothing,5,815,430
ORD00877,2,Smartphone,Electronics,5,15299,12500
ORD00877,3,Water Bottle,Home & Kitchen,5,407,180
ORD00878,1,Men's Jeans,Clothing,4,939,570
ORD00879,1,Men's Sneakers,Footwear,3,1325,780
ORD00879,2,Coffee Mug,Home & Kitchen,2,305,110
ORD00880,1,Bluetooth Earbuds,Electronics,5,1631,950
ORD00881,1,Men's Wallet,Accessories,1,299,120
ORD00882,1,Men's Shirt,Clothing,3,657,350
ORD00882,2,Men's Wallet,Accessories,3,281,120
ORD00883,1,Women's Kurti,Clothing,3,799,430
ORD00883,2,Bluetooth Earbuds,Electronics,2,1599,950
ORD00884,1,Women's Kurti,Clothing,4,815,430
ORD00885,1,Power Bank,Electronics,3,999,580
ORD00886,1,Men's Sneakers,Footwear,5,1221,780
ORD00886,2,Women's Sandals,Footwear,3,845,500
ORD00886,3,Men's Wallet,Accessories,5,281,120
ORD00887,1,Men's Sneakers,Footwear,1,1299,780
ORD00888,1,Bluetooth Earbuds,Electronics,5,1503,950
ORD00889,1,Water Bottle,Home & Kitchen,1,407,180
ORD00890,1,Power Bank,Electronics,3,999,580
ORD00891,1,Men's Shirt,Clothing,4,713,350
ORD00892,1,Women's Kurti,Clothing,2,751,430
ORD00893,1,Bedsheet,Home & Kitchen,4,1019,560
ORD00893,2,Men's Shirt,Clothing,4,713,350
ORD00893,3,Coffee Mug,Home & Kitchen,4,305,110
ORD00894,1,Coffee Mug,Home & Kitchen,2,299,110
ORD00895,1,Men's Sneakers,Footwear,2,1221,780
ORD00895,2,Men's Shirt,Clothing,3,657,350
ORD00895,3,Backpack,Accessories,5,845,480
ORD00896,1,Backpack,Accessories,4,899,480
ORD00897,1,Power Bank,Electronics,4,999,580
ORD00897,2,Women's Kurti,Clothing,2,799,430
ORD00898,1,Sunglasses,Accessories,4,611,260
ORD00898,2,Backpack,Accessories,5,917,480
ORD00898,3,Power Bank,Electronics,1,1019,580
ORD00899,1,Sunglasses,Accessories,5,563,260
ORD00899,2,Bedsheet,Home & Kitchen,2,939,560
ORD00899,3,Women's Sandals,Footwear,3,845,500
ORD00900,1,Men's Watch,Accessories,2,1529,850
ORD00900,2,Women's Kurti,Clothing,5,815,430
ORD00901,1,Bluetooth Earbuds,Electronics,5,1503,950
ORD00901,2,Men's Watch,Accessories,1,1409,850
ORD00902,1,Women's Sandals,Footwear,1,845,500
ORD00902,2,Coffee Mug,Home & Kitchen,2,281,110
